"","session","period","Ret1","Ret2","OFI1","OFI2","dummy_T1"
"38",1,38,-0.180970451508757,0.496753007477458,0,0.789450752435435,1
"39",1,39,-0.376442543424563,-2.22803079215769,-0.441729686979668,-0.394725376217717,1
"40",1,40,0.394060927480974,-0.225534390728224,0.220864843489834,-0.394725376217717,1
"41",1,41,-0.121884519720959,-1.1838110749695,-1.21607688373025,0,1
"42",1,42,-2.04144833748613,1.13045387116667,0.405358961243416,0.463386621083981,1
"43",1,43,0.244395728937312,0.938968216588631,0,0.695079931625971,1
"44",1,44,0.495327550351106,-0.64704967402335,0.405358961243416,-0.695079931625971,1
"45",1,45,-0.200901376929352,0.267482431047746,0.405358961243416,0.695079931625971,1
"46",1,46,0.728334641225551,2.23114808779079,0.975948330733568,1.07164752110903,1
"47",1,47,-0.482800640744357,0.387628977383905,-1.30126444097809,1.60747128166355,1
"48",1,48,-1.78970523031373,0.157879967588572,0.650632220489046,1.07164752110903,1
"49",1,49,-5.38186414595933e-15,-0.0640128054355314,-0.325316110244523,0,1
"50",1,50,-1.27310507770471,-0.245356633055445,-0.325316110244523,-0.535823760554517,1
"51",1,51,-1.7674664604353,-1.49268896115367,0,-0.951059625376583,1
"52",1,52,0.58443353066928,0.781788950021824,1.2397522058608,0.475529812688291,1
"53",1,53,0.521522537159613,0.00209734333554016,0,0,1
"54",1,54,-0.150247689666076,0.277366352717714,-0.619876102930402,0.475529812688291,1
"55",1,55,-0.914168589226767,1.08077644878753,1.85962830879121,0.475529812688291,1
"56",1,56,-1.77373523068248,0.87101777773415,-1.2120962613193,0,1
"57",1,57,-1.56023566256983,-0.581598707199257,0,-0.270973829754724,1
"58",1,58,0.444936658855636,0.90784607341825,1.2120962613193,0.270973829754724,1
"59",1,59,0.183251967415522,-1.41435095204887,1.2120962613193,-1.0838953190189,1
"60",1,60,-0.827659462449328,-0.390201928633079,0,-0.541947659509448,1
"61",1,61,0.841104964960817,-1.95183982906055,0,-1.65580433469075,1
"62",1,62,-0.0947532556001426,0.713479220801858,-1.05948927475675,0.993482600814449,1
"63",1,63,-1.64647186393315,0.160259336807254,-0.529744637378374,0.662321733876299,1
"64",1,64,0.0885437315479464,-0.589715697287023,-0.529744637378374,0,1
"65",1,65,-1.15782783379295,-0.353468172657342,-2.11897854951349,-0.33116086693815,1
"66",1,66,-1.30523039732536,-0.178068171080404,0.529744637378374,-0.6754962740639,1
"67",1,67,0.742972391472062,-0.277835511327104,1.05948927475675,-0.6754962740639,1
"68",1,68,0.490253067982253,-0.995948615779113,-1.58923391213512,0,1
"69",1,69,-1.28011417249749,1.52713267930387,-0.529744637378374,0,1
"70",1,70,0.296775106081955,0.861782189303145,0,1.3509925481278,1
"71",1,71,-2.07157274976465,0.197396036887444,-1.37294655982992,1.13032146116394,1
"72",1,72,-0.623284349728681,-0.46508190835741,0,0,1
"73",1,73,0.320841122206948,-0.390431532001063,0,-0.565160730581972,1
"74",1,74,-0.268228098681101,0.511861917873011,1.37294655982992,0.565160730581972,1
"75",1,75,0.394534392831772,2.00538430551308,0,1.69548219174592,1
"76",2,1,-1.13749855537513,0.482061785058379,0,-1.04843927169732,1
"77",2,2,1.20822612018635,1.05639503885189,1.77988450238194,0.349479757232441,1
"78",2,3,-0.360147947992866,0.606151119323806,-0.711953800952776,0.349479757232441,1
"79",2,4,-0.666220408938531,-1.10075865920048,1.06793070142916,-0.698959514464882,1
"80",2,5,0.822364290603938,-1.03564984342121,0,0,1
"81",2,6,0.339046699911947,1.72107803231813,0,0.840297169018208,1
"82",2,7,-0.511428407118586,0.294243904444071,0.474778464831672,0,1
"83",2,8,1.49968895925039,-0.474717294501344,0,0,1
"84",2,9,-0.393531163696209,-0.460908811370461,0.474778464831672,-0.840297169018208,1
"85",2,10,1.5739378742575,-0.733167053279372,0.474778464831672,0,1
"86",2,11,-0.00118675468728281,-1.91736617091048,1.28262662052589,-1.02914964819992,1
"87",2,12,0.627286025531807,-0.253820769074184,0,-0.343049882733307,1
"88",2,13,0.821804689812044,-0.0272139133530645,1.28262662052589,-0.686099765466614,1
"89",2,14,0.797631047500561,0.715155957578561,-0.641313310262943,0.343049882733307,1
"90",2,15,-1.54679658472828,0.238591350609135,-0.641313310262943,0.343049882733307,1
"91",2,16,0.534585786509316,0.0533636633112315,0.868739319806293,0.309422498115992,1
"92",2,17,0.990351584933114,-0.115852963461134,0.217184829951573,-0.309422498115992,1
"93",2,18,-0.0228888458672738,-0.75422366120575,0,-1.85653498869595,1
"94",2,19,-0.948292353845244,-0.96332309506371,-1.08592414975787,0.618844996231984,1
"95",2,20,-1.40683640253365,1.57953346020503,0,-0.618844996231984,1
"96",2,21,-1.11835193573364,-0.961573759015229,0.441994696701439,-0.292553922977797,1
"97",2,22,1.3189671120678,-1.00411976696437,-0.220997348350719,-0.292553922977797,1
"98",2,23,-0.955372880595792,0.972012948787351,-0.441994696701439,0.585107845955594,1
"99",2,24,0.346439583627119,0.924859556552009,0.441994696701439,0.877661768933391,1
"100",2,25,-0.254304285669691,0.561725991653165,-0.662992045052158,0.585107845955594,1
"101",2,26,1.40287331146378,0.436185553354668,0,0.503863485082127,1
"102",2,27,-0.746923258470985,-0.164512722377392,-0.200872097879416,1.00772697016425,1
"103",2,28,-1.1349942869943,-0.0715050844519932,-0.401744195758833,0,1
"104",2,29,0.338217692671365,1.52098641131575,0,0,1
"105",2,30,-0.344251347869876,-1.22981612421097,0,-0.503863485082127,1
"106",2,31,-2.08072013577275,1.22538166653907,0,0.772239398271716,1
"107",2,32,0,-0.671792568943937,0,-0.772239398271716,1
"108",2,33,0,-0.518233125620287,0,-0.772239398271716,1
"109",2,34,-0.0785608239023483,-1.29811531478019,0.729930218169449,-0.257413132757239,1
"110",2,35,0.478791240996207,0.468613885860923,0,-0.514826265514477,1
"111",2,36,-2.22489144025311,-0.0195085435787952,0.332536828925473,0,1
"112",2,37,0.0300641370026192,-0.593867258376993,-0.665073657850946,-1.25921664962355,1
"113",2,38,0.027408710452546,-0.986871064370908,0.665073657850946,-1.88882497443532,1
"114",2,39,-0.0150699366284669,1.37914181284601,0,-0.629608324811774,1
"115",2,40,0.000717884969541457,-1.04473086041541,0.332536828925473,-1.88882497443532,1
"116",2,41,0.11634721213689,-0.553549239783743,0,-0.447165889832157,1
"117",2,42,0.898398263017786,-0.539957991427886,-0.4554791062057,-1.34149766949647,1
"118",2,43,-0.601641086124928,1.45801012434794,1.3664373186171,0.447165889832157,1
"119",2,44,1.01830741879797,0.661808647976318,0.4554791062057,0,1
"120",2,45,-1.33502065246514,-0.916864296001931,0,0,1
"121",2,46,-1.11400502730734,1.52000853197288,-0.855919049718335,1.86844870446499,1
"122",2,47,-0.511794607128116,1.58031229091647,-1.06989881214792,0.311408117410832,1
"123",2,48,0.948532217506598,-0.171249781354232,0.427959524859168,-0.311408117410832,1
"124",2,49,-1.18526011463343,-0.21575397985213,-0.427959524859168,0.311408117410832,1
"125",2,50,0.685322272211075,-0.415307573169353,0.213979762429584,0,1
"126",2,51,-1.30263106315238,-1.30512451739946,0,-0.786196661497491,1
"127",2,52,-0.372954707744647,0.705281715221112,0.481778033495764,0,1
"128",2,53,-2.31130082171487,-1.3340789857339,-0.963556066991528,-0.262065553832497,1
"129",2,54,-0.0223444768507019,-0.285275797935445,0.963556066991528,-0.786196661497491,1
"130",2,55,0.0223444768507019,0.654171320951838,-0.963556066991528,0,1
"131",2,56,-2.07194680687607,0.970204527689371,1.07595762524903,1.95880502507092,1
"132",2,57,-1.21659511375416,0.720528714349682,-1.07595762524903,0,1
"133",2,58,-0.269957977888799,0.760754214529367,-0.537978812624516,0,1
"134",2,59,0.0740987014043596,-1.47284247044869,0.537978812624516,0,1
"135",2,60,0.345363714216737,0.441403879115477,0.537978812624516,1.30587001671395,1
"136",2,61,0.639129841400635,1.22930825200697,-0.4554791062057,0.37816327121791,1
"137",2,62,-1.03790646554238,-0.0743897557443301,-0.9109582124114,0.37816327121791,1
"138",2,63,-0.241761054202472,0.537713309315748,0,0,1
"139",2,64,-0.972706596965794,-1.11922750406126,1.3664373186171,-0.567244906826865,1
"140",2,65,1.23996917068651,-0.98783176802787,0.9109582124114,-1.51265308487164,1
"141",2,66,-1.9402061818053,-1.25351516235206,0.931806636861239,1.15287820468703,1
"142",2,67,-0.659396110307904,1.40101236575584,-0.465903318430619,1.15287820468703,1
"143",2,68,0.497392282874509,0.0355369031973132,0.465903318430619,0,1
"144",2,69,0.263054615555021,0.630457725362685,1.86361327372248,-1.15287820468703,1
"145",2,70,0.182300581191829,-0.335800615594496,0.465903318430619,0,1
"146",2,71,0.639085268943349,1.47378671793477,-0.785445187699703,-0.420148584509104,1
"147",2,72,-1.56563832197063,-0.0378671697564481,-0.785445187699703,0,1
"148",2,73,-0.499463489823109,-0.103656764150636,0,0.420148584509104,1
"149",2,74,0.371806085046893,-1.20989119058046,1.17816778154955,0,1
"150",2,75,0.871393994198618,0.697377225764621,1.17816778154955,-0.840297169018208,1
"151",3,1,0.59237797396843,0.164814747057362,0,-0.279025217965997,1
"152",3,2,-0.207753088193079,-0.590804305591025,0,0.558050435931994,1
"153",3,3,1.12438704399925,0.832350232529194,0.576888765366709,-0.279025217965997,1
"154",3,4,-1.51992321125472,-0.0300146571608879,-0.576888765366709,-0.558050435931994,1
"155",3,5,0.195841945376635,2.0194071474745,1.73066629610013,1.39512608982999,1
"156",3,6,2.03548297916351,1.07955191083485,0,-0.362980354389069,1
"157",3,7,-0.142533760235833,-1.09661264428273,0,-1.08894106316721,1
"158",3,8,-0.181031295040489,-0.86180905254545,-0.456070613780316,-1.45192141755628,1
"159",3,9,-0.262713335281793,-1.10111460944223,-0.456070613780316,-0.362980354389069,1
"160",3,10,-0.207513545663888,0.411180419250131,1.36821184134095,0.362980354389069,1
"161",3,11,-1.57205504600366,0.238406465674527,0,0.549782564999921,1
"162",3,12,-0.00661468461922844,-1.41003830085275,0.786166868771895,-0.549782564999921,1
"163",3,13,-0.293561768506744,0.0995644952536803,-0.786166868771895,0.549782564999921,1
"164",3,14,0.164229395600717,1.40448650224697,1.17925030315784,1.64934769499976,1
"165",3,15,1.21036289147066,0.0728244444292637,1.57233373754379,0.549782564999921,1
"166",3,16,-0.179640937007245,1.17724727011174,0,0,1
"167",3,17,0.922593909172313,-0.883251478333722,0.762053779116718,1.57840498996649,1
"168",3,18,-1.67358791828277,0.394579856135175,0.381026889558359,1.18380374247487,1
"169",3,19,0.462846582066914,0.812030785573901,0.762053779116718,-0.394601247491622,1
"170",3,20,0.32482861868277,-1.03100598792746,0,-0.394601247491622,1
"171",3,21,-1.32521562961797,0.921052758443798,0.875063428182203,-0.317417111898467,1
"172",3,22,1.07020007156173,-1.11159289301061,0.437531714091101,-0.634834223796934,1
"173",3,23,-0.949899052365052,-1.11255924509132,-0.437531714091101,-0.634834223796934,1
"174",3,24,-0.0926970983241233,-0.876555536563387,0.875063428182203,0,1
"175",3,25,0.547752030943283,0.626415250301742,-0.437531714091101,0,1
"176",3,26,1.63950755890915,1.4397377277776,0,1.03330862054535,1
"177",3,27,-0.509949482750436,0.143553966592573,-0.664432274069162,0.258327155136337,1
"178",3,28,-0.924183457214155,-1.25359790723619,-0.221477424689721,-1.03330862054535,1
"179",3,29,-0.451032854245278,-0.321351523089466,-0.221477424689721,-1.03330862054535,1
"180",3,30,-0.170431663378407,-0.536187619523889,0,-0.516654310272675,1
"181",3,31,1.03099381749785,0.253658484621912,-0.63953827036705,0.383161091419566,1
"182",3,32,-1.54120605641913,1.75898937837874,-0.426358846911366,-0.383161091419566,1
"183",3,33,0.0300149417241615,-0.272709376115382,-0.213179423455683,0.766322182839133,1
"184",3,34,-0.108610775978032,0.0812218283730459,0.426358846911366,-0.383161091419566,1
"185",3,35,-1.03862796818532,-0.954409611798871,0,-1.53264436567827,1
"186",3,36,-1.39709683705011,-0.340167249384704,0.310759740785236,0,1
"187",3,37,0.068585909795438,-0.693947604777445,1.24303896314094,0,1
"188",3,38,1.05353444885763,-0.549633148541013,0.621519481570472,0.600493058769014,1
"189",3,39,-0.980199834977627,1.76309189385094,0,1.80147917630704,1
"190",3,40,0.363107635234832,0.0596007092688888,0,-0.600493058769014,1
"191",3,41,-1.26836745090479,-1.15434273172667,0,-0.426487392844997,1
"192",3,42,0.0610133857497326,-0.0199848917943814,0,-1.70594957137999,1
"193",3,43,0.840876195181944,-0.610454669419921,1.24303896314094,-1.27946217853499,1
"194",3,44,0.93629754069637,1.3733805143446,0.932279222355708,0,1
"195",3,45,-0.909310936842362,0.647630548672713,-0.621519481570472,0.426487392844997,1
"196",3,46,-1.50955379812423,1.68770688937489,1.12803947819973,-0.733043419999894,1
"197",3,47,-0.212753010968649,-0.682871709981664,0.564019739099867,0,1
"198",3,48,-0.0990171736369494,1.40332389152232,0,1.09956512999984,1
"199",3,49,-0.522034604112442,0.00793731699627369,0.564019739099867,0.366521709999947,1
"200",3,50,1.27376089001716,0.135874579375771,0,-0.733043419999894,1
"201",3,51,-0.381102638805451,1.8572786410118,-0.492316790071312,0.310638741291334,1
"202",3,52,-1.57516438848601,-0.386419500197906,0,0,1
"203",3,53,-0.660938443408092,0.144286238345776,0.492316790071312,0.621277482582667,1
"204",3,54,1.19929389011675,-0.55381252266829,0,0,1
"205",3,55,-0.317552638162457,-0.401071363381526,0.246158395035656,-1.24255496516533,1
"206",3,56,-1.57000771145177,-0.661520971612386,-0.693334007922928,-0.323007276849845,1
"207",3,57,-0.917930454114274,0.473258589799269,0.346667003961464,0.323007276849845,1
"208",3,58,0.39944403630577,-0.828373178001265,0.693334007922928,-0.323007276849845,1
"209",3,59,0.446837376934182,1.40073546476419,0.693334007922928,0.969021830549536,1
"210",3,60,0.71153696445384,1.04933338073188,1.38666801584586,1.61503638424923,1
"211",3,61,0.749643519036212,-0.175942238206961,0,-0.219913025999968,1
"212",3,62,-1.49152730363122,1.22743719612321,-0.409499998527332,0.219913025999968,1
"213",3,63,-1.12730899621454,0.389676306076024,-0.818999997054665,0.439826051999937,1
"214",3,64,-0.0871812998261112,0.534802102245344,0.409499998527332,0,1
"215",3,65,0.566726440079181,-1.44272393011609,0.409499998527332,-0.659739077999905,1
"216",3,66,-1.5891208249832,-0.650817874575296,0.589493582872256,-0.714599120158704,1
"217",3,67,0.319604724567758,1.10655895158344,0.294746791436128,0.357299560079352,1
"218",3,68,0.672415806243949,0.243800556288401,1.17898716574451,-0.357299560079352,1
"219",3,69,0.924457070640421,-1.39478346499386,0,-0.357299560079352,1
"220",3,70,-0.258334560142876,-0.938617669312028,-0.884240374308384,-0.714599120158704,1
"221",3,71,-2.04368835183287,-1.28325939079842,0,-0.552839766871826,1
"222",3,72,0.0930009799462852,0.079889304706375,-0.564019739099867,-1.38209941717956,1
"223",3,73,0.302551810638099,-0.391442551931216,0.564019739099867,0,1
"224",3,74,0.180205623573351,-1.17357680687351,0,-0.552839766871826,1
"225",3,75,0.168486526011024,1.15599228469444,0.564019739099867,1.10567953374365,1
"226",4,1,1.43995845778228,0.126195844648739,0.667074123579321,-0.561422998538716,1
"227",4,2,1.26450582355198,1.06713439696446,2.00122237073796,1.68426899561615,1
"228",4,3,0.0287504883627423,-1.02234743926021,0,-1.12284599707743,1
"229",4,4,-0.944745388841695,-1.00149280265262,-1.00061118536898,0,1
"230",4,5,-0.0935187423139817,0.893254749777009,0,0.561422998538716,1
"231",4,6,1.50012666201025,1.02412259960514,-0.586946974369831,1.17698977229264,1
"232",4,7,-0.804598637355374,0.968221457948321,0.880420461554746,0,1
"233",4,8,-0.42273911793554,-1.23776578239352,-0.293473487184915,-0.588494886146321,1
"234",4,9,0.997713848366774,1.17281746305527,0.293473487184915,1.76548465843896,1
"235",4,10,-0.326233824541015,0.690621414054019,-0.293473487184915,0,1
"236",4,11,-0.952608240820288,-1.50304219685566,0.903222633116213,-0.732726764385532,1
"237",4,12,0.195558334732082,0.493451414912132,0.903222633116213,1.83181691096383,1
"238",4,13,1.71144113833386,1.06307138043599,1.80644526623243,0,1
"239",4,14,0.0114771709162462,0.716553245507305,-0.451611316558106,0,1
"240",4,15,-0.427821163768403,0.142028610196949,-0.903222633116213,-0.366363382192766,1
"241",4,16,-1.06926101548214,-0.0300222719792838,-0.742653540806309,-0.641111954274982,1
"242",4,17,1.4190747953228,-1.4086792295746,0.742653540806309,-1.92333586282495,1
"243",4,18,0.787990311075866,-0.0431340675457135,0,0.320555977137491,1
"244",4,19,-0.0971409959063017,1.40487458997363,0.742653540806309,0.641111954274982,1
"245",4,20,-0.517078896495812,0.20622892742036,-1.11398031120946,0.320555977137491,1
"246",4,21,-1.24057861839009,0.253078060760389,0.418110834154239,0.921994292900401,1
"247",4,22,0.0751166276704521,-0.702706383974533,0,0,1
"248",4,23,-0.223868824510875,1.90782099633792,0.836221668308479,1.8439885858008,1
"249",4,24,1.1171085861041,-0.202163521277675,0,0.921994292900401,1
"250",4,25,-1.28038780114723,-0.127448396750736,-0.836221668308479,-0.921994292900401,1
"251",4,26,-1.77004966984139,0.295064339804917,0,-1.19770571969403,1
"252",4,27,-0.295691069653688,-1.58559195231067,0.355032492613477,-0.798470479796017,1
"253",4,28,0.956670769242845,-0.708428378353596,1.06509747784043,-0.798470479796017,1
"254",4,29,0.0585880350043512,0.512113483419544,0,0.798470479796017,1
"255",4,30,-0.676017256178756,0.846576782512725,0,0,1
"256",4,31,-1.23006879681588,-0.162861659897167,-0.308795315823947,-1.81002640502254,1
"257",4,32,1.19435371732499,-0.870415244144779,0.308795315823947,0,1
"258",4,33,-0.440165872179841,-0.801415326911679,0.308795315823947,-1.35751980376691,1
"259",4,34,-0.804111290287044,-0.370056194992479,-0.617590631647894,0.905013202511272,1
"260",4,35,0.56720542919105,1.58536214822965,1.85277189494368,-0.452506601255636,1
"261",4,36,1.77031488865796,-0.348454523972761,-0.249181325502026,0.259680020894105,1
"262",4,37,-0.507213666587492,-1.2254258083574,-0.747543976506079,-0.519360041788209,1
"263",4,38,0.248258213038579,0.962502175297371,0.249181325502026,1.03872008357642,1
"264",4,39,-0.813127269616542,0.775043140768097,-0.498362651004053,0.519360041788209,1
"265",4,40,0.273258558847449,1.07562954085902,0.498362651004053,0.779040062682314,1
"266",4,41,-1.33034820562246,1.26373560027065,0.943385272674021,0.932653540575941,1
"267",4,42,-1.35270030181033,-0.635379855800184,-0.943385272674021,-1.39898031086391,1
"268",4,43,0.512798254858318,-1.34043426571562,0,-0.932653540575941,1
"269",4,44,0.312547854584928,-0.238505157546296,0,0.46632677028797,1
"270",4,45,0.597701913776084,0.443821589769151,0.943385272674021,0.46632677028797,1
"271",4,46,-0.661442628489063,0.428513038352985,-0.67741697483716,0.725246829267242,1
"272",4,47,-1.12345448439882,-0.31932638180225,-0.451611316558106,-1.2087447154454,1
"273",4,48,-0.291637544506242,-1.25692139887308,0,0.241748943089081,1
"274",4,49,-1.43337130051861,1.46978917940016,-0.451611316558106,0.241748943089081,1
"275",4,50,1.13517036433567,0.0965357864814136,1.58063960795337,1.69224260162356,1
"276",4,51,-2.11949785151607,1.35343432133637,0,0.7015324668013,1
"277",4,52,-0.149497055785491,-0.362881472713435,-1.4370184097947,-1.4030649336026,1
"278",4,53,0.149497055785491,-0.743423001308861,0.479006136598232,1.4030649336026,1
"279",4,54,-0.403705584135699,1.15022102285527,0.479006136598232,0,1
"280",4,55,0.424951724437313,-0.551352141598656,1.4370184097947,0.7015324668013,1
"281",4,56,-2.10692824509975,0.699149067881732,0.958012273196465,0.892083778030703,1
"282",4,57,0.423289206196508,0.815816103969538,-0.958012273196465,0.446041889015352,1
"283",4,58,-0.986516918446315,-1.29749034796524,0,-0.446041889015352,1
"284",4,59,-1.73908377751662,1.19345882248732,0,1.33812566704605,1
"285",4,60,-1.65503088749524,-0.189821815970403,0,-1.33812566704605,1
"286",4,61,-1.91496129430155,0.281474854546617,1.80644526623243,0.6285734431374,1
"287",4,62,0.12712604020714,1.02520931419278,1.80644526623243,0.3142867215687,1
"288",4,63,0.227088276562691,-0.680579406253814,0,-0.9428601647061,1
"289",4,64,0.662610600940913,-1.48538910792387,1.80644526623243,-1.5714336078435,1
"290",4,65,-0.410956179533258,0.478667409195235,0,0,1
"291",4,66,-1.05900227579746,-0.908659756537067,-1.44837841590029,-0.98352681208566,1
"292",4,67,-1.99471761465862,-0.284671372760579,0,0.49176340604283,1
"293",4,68,-0.866026381734224,1.43195096844146,0.724189207950147,1.47529021812849,1
"294",4,69,0.282092180672934,0.442363848185744,1.44837841590029,-0.49176340604283,1
"295",4,70,0.403107880638138,-0.926946519002808,0.724189207950147,-0.49176340604283,1
"296",4,71,-2.05129410557286,-0.322510572874487,0.343436451736991,-0.895264122442566,1
"297",4,72,-0.120490997481689,1.69394270341096,-0.343436451736991,0.895264122442566,1
"298",4,73,0.135481648876732,-0.630622896895021,1.03030935521097,1.34289618366385,1
"299",4,74,0.467490039914816,-0.676015679751555,1.37374580694796,-0.895264122442566,1
"300",4,75,0.0494782053073547,0.481107199078278,0,0.447632061221283,1
"301",5,1,-1.14616988249302,-0.654867445675472,0.266402932568791,0,1
"302",5,2,0.55605383369869,-0.331510498598587,0.799208797706374,0,1
"303",5,3,1.36126146916707,0.427351390669003,-0.266402932568791,0.379838270008845,1
"304",5,4,-0.55576767691001,1.89899245038928,0.532805865137583,1.89919135004423,1
"305",5,5,0.586274160633244,-0.0544392502392578,2.13122346055033,-0.759676540017691,1
"306",5,6,1.56683006665018,1.67628226815267,0,0.914227669317707,1
"307",5,7,1.21526629464417,0.431802476410691,0.542582935046534,0.457113834658854,1
"308",5,8,-0.210634643259545,-0.203819579753683,0.542582935046534,-0.457113834658854,1
"309",5,9,-0.0866031530017338,-0.966268226778589,0,-1.37134150397656,1
"310",5,10,-0.775180198295745,0.791687752435786,-1.08516587009307,0.457113834658854,1
"311",5,11,-1.38097199106557,-0.0291618524013631,1.4577035376904,-0.480461630290391,1
"312",5,12,1.32554886458894,-0.358380622530877,0.485901179230133,-1.44138489087117,1
"313",5,13,0.0967776791007092,-0.290607378926894,-0.485901179230133,-0.960923260580782,1
"314",5,14,-0.454111015025363,-0.823934647446263,-0.485901179230133,0,1
"315",5,15,0.347984089296348,1.76674882325483,1.4577035376904,0.480461630290391,1
"316",5,16,0.549083063470616,1.50473539652418,0,1.31579836462877,1
"317",5,17,-0.0682893758592883,-1.03697329886618,0.204716339191544,-0.657899182314386,1
"318",5,18,-1.5122176622613,0.94743675171872,-0.204716339191544,0,1
"319",5,19,1.03796422143059,-0.236604247095533,0.614149017574631,-0.657899182314386,1
"320",5,20,0.64358819592344,0.0345738902454102,-0.409432678383087,0,1
"321",5,21,-0.118920617759066,-0.243475122143395,1.09708177412362,-0.832183954750331,1
"322",5,22,-0.383108506651379,0.113416555349418,-0.54854088706181,-1.2482759321255,1
"323",5,23,-1.29758327139988,-1.3707410370908,0,-0.832183954750331,1
"324",5,24,1.44092034165206,1.3078184166068,0.54854088706181,0.832183954750331,1
"325",5,25,-0.462629075007811,0.611154982743363,0,-0.416091977375165,1
"326",5,26,-1.12977054944605,-0.262459084464984,-0.204716339191544,-0.521865223345539,1
"327",5,27,0.488064504584041,-0.675904155127408,0.204716339191544,-0.521865223345539,1
"328",5,28,1.20023478187355,0.510245231384041,0,-1.04373044669108,1
"329",5,29,-0.899081373211762,-0.130036818994248,-0.409432678383087,0,1
"330",5,30,-0.661218364186293,1.88373006995684,0.614149017574631,0,1
"331",5,31,-1.39709230055578,0.226606424107773,0.25990898141923,0.731214059584899,1
"332",5,32,1.15649887516771,-0.964508969182141,0,-0.974952079446533,1
"333",5,33,-1.14587237949286,0.342400416079967,-0.25990898141923,1.4624281191698,1
"334",5,34,-0.653013842867676,0.331979830402941,0,-0.487476039723266,1
"335",5,35,-0.392278592118673,1.85225087642791,-0.25990898141923,0.731214059584899,1
"336",5,36,-1.66600293990218,0.0113279864432427,-0.399715942302353,0.463141969757401,1
"337",5,37,-1.21300848149158,-1.27215454895735,-0.399715942302353,0,1
"338",5,38,-0.879972560928024,1.18574510183626,0.399715942302353,0.463141969757401,1
"339",5,39,0.632171956227452,-0.690632549589161,0.199857971151176,0.926283939514803,1
"340",5,40,0.349275496517118,0.706561754611296,0,-1.3894259092722,1
"341",5,41,-1.30776183462251,-1.10204697576652,0.352417954057666,-0.328949591157193,1
"342",5,42,-0.451729793106147,1.33471618407574,0,0.657899182314386,1
"343",5,43,-0.678234302684857,0.837556522614895,0,1.31579836462877,1
"344",5,44,1.37376110818084,-0.579244518564276,0,-1.31579836462877,1
"345",5,45,-0.10211964009636,-0.0618680361871609,-0.352417954057666,0,1
"346",5,46,-1.93771748116206,-1.56414897419741,-0.429945873226684,0,1
"347",5,47,0.782770402484579,0.638859231484645,0.429945873226684,-0.657899182314386,1
