"","session","period","Ret1","Ret2","OFI1_Hum","OFI2_Hum","OFI1_Noise","OFI2_Noise","dummy_sep"
"33",1,33,-0.41397421829088,-0.965666409909644,0,0,1.07772407523671,-0.601935906361097,1
"34",1,34,-0.805860546301566,0.234584836748605,-0.600646720551483,-2.00448142903219,1.07772407523671,0.601935906361097,1
"35",1,35,0.503077497989375,-0.344577558718976,1.80194016165445,-0.668160476344062,-0.71848271682447,0.601935906361097,1
"36",1,36,0.342107060125496,0.606878141497801,-1.42191826053303,-1.56175484913938,0.614509623555221,0.497524084100917,1
"37",1,37,-1.7856738841627,-1.6484588613936,0.710959130266513,1.17131613685453,-0.921764435332831,-0.497524084100917,1
"38",1,38,0.831016192986403,0.485343908994737,-1.42191826053303,0,1.53627405888805,1.49257225230275,1
"39",1,39,0.0007398048612867,0.473142689068878,0,0,0.30725481177761,0.497524084100917,1
"40",1,40,0.195833044801871,-0.77624171949568,0.355479565133256,-0.780877424569688,0.614509623555221,-0.497524084100917,1
"41",1,41,-1.65731154039268,-1.13400693909337,0.836583341214439,1.53094797961221,0,-1.44339159737018,1
"42",1,42,-0.649595007129067,-1.05172847248584,0.836583341214439,0.510315993204069,-0.38002364020801,0,1
"43",1,43,-0.846574967804021,1.27292629073841,0.557722227476293,-0.510315993204069,0,-0.481130532456727,1
"44",1,44,1.04473798797081,0.283442854479238,-0.557722227476293,0,-0.760047280416021,-1.92452212982691,1
"45",1,45,-0.937792081884625,-0.245657499119352,1.11544445495259,-0.510315993204069,0.760047280416021,0,1
"46",1,46,-0.977449952579218,-1.41477008509981,-1.10141314854253,-1.47044546705889,0.857448973225974,0,1
"47",1,47,0.808395971589296,-0.742116550236429,0.550706574271263,0,0,0.202612459965273,1
"48",1,48,-1.57261017906159,-0.976532339500185,0.550706574271263,1.10283410029417,0.428724486612987,0.405224919930545,1
"49",1,49,-0.294350373266767,1.17110614524497,-1.65211972281379,-0.367611366764723,0,0.81044983986109,1
"50",1,50,0.532438528267444,-0.16413615866176,-0.550706574271263,0.367611366764723,0.428724486612987,-0.202612459965273,1
"51",1,51,0.871264067998066,-0.0336476679986809,0.340715672871,-0.870397882550659,-2.02977815629914,0.757622766980933,1
"52",1,52,-1.88801494049214,-0.940872648198106,2.385009710097,0,-2.02977815629914,-1.51524553396187,1
"53",1,53,-0.516240229178673,1.22296519775526,0,-0.870397882550659,-0.67659271876638,1.01016368930791,1
"54",1,54,-0.0484127392343243,-1.151809379286,0.681431345742001,0.870397882550659,-0.67659271876638,-0.505081844653955,1
"55",1,55,-0.193298158463822,-1.01271359433869,0,0,-0.67659271876638,0,1
"56",1,56,-0.148776106069053,-0.0533842917162096,-1.0442398122186,0.345861047687774,0.783179859163953,0,1
"57",1,57,0.642319481866083,1.55867990850453,-1.56635971832791,-0.345861047687774,0.783179859163953,0,1
"58",1,58,0.327059622511317,-0.431806984695089,1.0442398122186,0,0,1.47088724128158,1
"59",1,59,-1.02301277788239,1.88474811790089,-0.522119906109302,-0.691722095375548,-0.522119906109302,-0.490295747093862,1
"60",1,60,-1.79057753193037,0.884151232204474,-0.522119906109302,-0.691722095375548,-0.522119906109302,1.47088724128158,1
"61",1,61,-0.423820075827785,2.07662803670381,0,0,0.209650409825358,0,1
"62",1,62,-0.94367079191247,-0.54075328029431,0,-0.928486934532071,-0.209650409825358,1.02063198640814,1
"63",1,63,0.0665115892955391,-0.0841866761649381,0,0,0.628951229476074,0,1
"64",1,64,0.405820793536921,0.670007929229726,0,0,0.838601639301432,2.04126397281628,1
"65",1,65,1.7000979957204,0.246253379091359,-0.416295040254309,0,0.209650409825358,1.02063198640814,1
"66",1,66,-0.370893461917932,-2.29795498885452,1.10141314854253,-1.30559682382599,0.227689145920894,-0.422581789550058,1
"67",1,67,-1.78159799031671,-0.409961962366379,1.10141314854253,0.870397882550659,-0.683067437762683,-0.422581789550058,1
"68",1,68,1.03619188382689,-0.289825587920357,-1.10141314854253,0,-0.683067437762683,-0.211290894775029,1
"69",1,69,-0.178538493025418,0.395145459126615,1.10141314854253,0.870397882550659,0.227689145920894,0,1
"70",1,70,-0.372806721738762,-0.726256342711528,0,0.435198941275329,0.227689145920894,-0.422581789550058,1
"71",1,71,-1.69880599299281,-1.00252573275206,-1.3164405058351,-1.5205886186212,0.769260311101058,0.883893228144421,1
"72",1,72,0.553303137517193,-0.203641539705705,0.658220252917549,-1.5205886186212,0,1.76778645628884,1
"73",1,73,-0.0993819664746252,1.67185065652587,0,0.760294309310601,0,0.883893228144421,1
"74",1,74,0.681937217162955,-0.327386232534144,-1.3164405058351,-0.3801471546553,-0.769260311101058,0.883893228144421,1
"75",1,75,-0.858568875100672,-0.229971173776539,0.658220252917549,0,1.53852062220212,-0.883893228144421,1
"76",2,1,-0.202572789529797,-1.41845798553103,0.407382369143539,-1.60957059723747,0.435316983593764,-0.682289932600035,1
"77",2,2,-1.76703082956353,0.506227198919212,1.22214710743062,0.804785298618736,0.870633967187529,0.682289932600035,1
"78",2,3,0.156221752532645,1.08843162620708,0,0.804785298618736,-1.30595095078129,0.682289932600035,1
"79",2,4,0.334713326717364,0.43362008649997,0,0.402392649309368,0.435316983593764,-0.682289932600035,1
"80",2,5,0.878703416972842,-0.599185949899825,0.407382369143539,0.402392649309368,-0.435316983593764,-1.36457986520007,1
"81",2,6,0.529400398290576,-0.0885810083382547,0,0,1.09584759755884,0.375385170977629,1
"82",2,7,1.48117836296302,-1.34574058370482,-1.82755381401374,0,0.54792379877942,-0.375385170977629,1
"83",2,8,0.112075179933937,1.35405037178098,-1.82755381401374,-0.902584741851356,0,0.750770341955257,1
"84",2,9,-1.20456794036435,-0.26816397067274,0,0.902584741851356,1.09584759755884,0,1
"85",2,10,-0.35466766296827,-0.705699062382755,0,-1.80516948370271,1.64377139633826,1.87692585488814,1
"86",2,11,1.38707125157962,1.08389743029723,0,1.80516948370271,0.660483725578421,1.97746409268786,1
"87",2,12,0.744505859786516,2.30694887294156,0,0,0,0.65915469756262,1
"88",2,13,-1.28205918903798,-0.13752920975366,0,0,-0.33024186278921,1.31830939512524,1
"89",2,14,0.159015382338641,-0.0191860123221345,0,1.80516948370271,-0.660483725578421,0,1
"90",2,15,-0.113700598626048,1.15990834243644,0,1.80516948370271,0.660483725578421,0.65915469756262,1
"91",2,16,1.1165859559039,0.158671300422667,-0.913776907006873,-0.398695241818067,-0.32057414565918,0.96062470306893,1
"92",2,17,-1.44360608505994,1.31219965387356,-1.82755381401375,0,0,0.480312351534465,1
"93",2,18,0.836058495251579,-1.47484723989271,-0.913776907006873,-1.99347620909033,0.641148291318361,0.480312351534465,1
"94",2,19,-0.104238456276557,-0.160578212094677,0,0.797390483636134,0,-0.96062470306893,1
"95",2,20,0.121922934356812,-0.312167426525122,-0.913776907006873,0,0,0.480312351534465,1
"96",2,21,0.822515716264033,-0.00767660429682419,0,0,0,0,1
"97",2,22,-0.265408553183116,-0.358636745686783,2.33781469395695,0,-0.361909583720672,-1.67245723076798,1
"98",2,23,-0.947431889002292,-0.9770787467338,0,1.14168942622616,-0.361909583720672,0,1
"99",2,24,1.55296782467409,1.70417969789641,0.779271564652317,-1.14168942622616,0.361909583720672,0.334491446153595,1
"100",2,25,-0.302661114544197,-0.146845705684619,0,-1.14168942622616,0.361909583720672,1.00347433846079,1
"101",2,26,-0.854303495037811,-0.911265936872912,1.88053736025092,0,0,0,1
"102",2,27,-0.163384588480883,1.47952559191058,0,0,-0.373047860150912,0,1
"103",2,28,-0.0791526954946909,0.683070493503251,0.626845786750306,-1.14168942622616,0,0.633295348755917,1
"104",2,29,-0.293030865175617,-0.701827505205239,0,-2.28337885245231,0.373047860150912,0,1
"105",2,30,1.78392675392379,-0.210725541723644,-0.626845786750306,-1.14168942622616,0,-1.89988604626775,1
"106",2,31,-1.3087788970302,-1.32749612422501,1.28229658263672,0,-0.567382741401353,-0.633295348755917,1
"107",2,32,1.3087788970302,1.41806602338869,-0.641148291318361,0,0.567382741401353,1.89988604626775,1
"108",2,33,-0.0517257250171075,0.357042524761738,0,0,0.567382741401353,0,1
"109",2,34,-0.866433926357592,0.618419006686085,1.28229658263672,0,-0.283691370700676,0.633295348755917,1
"110",2,35,-0.03089895420857,0.302339301982874,1.92344487395508,0,-0.851074112102029,1.26659069751183,1
"111",2,36,-1.43429137394264,-0.654134780207625,1.07202197748555,0,2.11027737295873,0,1
"112",2,37,1.27934171471687,1.78015643051923,-1.07202197748555,-2.28337885245231,1.05513868647936,0.402392649309368,1
"113",2,38,0.177511320584154,0.783014826675476,0,0,1.05513868647936,0,1
"114",2,39,-0.0564365143029983,-0.323008311335804,0,0,0,0.402392649309368,1
"115",2,40,0.57428826758039,-0.230565043536257,0,0,0,-0.804785298618736,1
"116",2,41,0.656538242792132,1.31627117044582,-1.64377139633826,1.23833604958979,-0.804828211219045,-0.247667209917959,1
"117",2,42,-1.81723085166315,-1.35160837917223,1.09584759755884,-1.23833604958979,-0.804828211219045,-0.495334419835917,1
"118",2,43,0.0421500408512689,-0.290670444794092,0,0,0.804828211219045,0,1
"119",2,44,0.580470475337991,0.157250219032673,0,0,0,0.743001629753876,1
"120",2,45,-0.153470696560804,0.608279534048656,-0.54792379877942,0,0.402414105609523,-0.247667209917959,1
"121",2,46,0.0293452304999921,-1.67926141812257,-0.807278226661776,1.80516948370271,-1.0094397924146,0,1
"122",2,47,-0.24114536768346,0.727673933645527,-0.807278226661776,0,1.34591972321946,-0.633295348755917,1
"123",2,48,0.759694456791853,0.347525175923246,0,0,0,-0.316647674377959,1
"124",2,49,-1.71735183212903,-0.484890880652762,1.61455645332355,0,0,-0.316647674377959,1
"125",2,50,0.680044039467774,0.58736450627096,0,0,-0.336479930804865,0.633295348755917,1
"126",2,51,0.389320598359143,-0.264947334968426,0,-0.948121462448921,0.486268285548574,0,1
"127",2,52,-1.82586646604977,0.113048106128585,1.15584651976224,0.948121462448921,0,-1.14168942622616,1
"128",2,53,-0.612553070864827,-1.27141630059006,1.15584651976224,0,-0.972536571097148,-1.14168942622616,1
"129",2,54,0.65922353340101,-0.0180664875968026,-1.15584651976224,0.948121462448921,0.486268285548574,1.14168942622616,1
"130",2,55,0.137018762969848,1.51701725962437,0,0.948121462448921,-1.45880485664572,-1.14168942622616,1
"131",2,56,-0.670468786151584,-1.50150617145798,0,1.23833604958979,-0.913776907006873,-0.384863427068706,1
"132",2,57,-0.629888773888619,1.24184716408163,0.899825295247672,0,0,-0.384863427068706,1
"133",2,58,1.09132632532512,-0.696643174106533,-0.899825295247672,-1.23833604958979,-0.456888453503436,-2.30918056241223,1
"134",2,59,-0.00819359882687679,-0.283876018264161,0.899825295247672,0,-0.456888453503436,0,1
"135",2,60,-1.62531230043009,-0.144560320540046,1.79965059049534,-1.23833604958979,-1.37066536051031,-0.384863427068706,1
"136",2,61,-1.25920333245283,-1.02014667446452,1.25369157350061,0,0,-0.270606346408696,1
"137",2,62,1.03207483737503,-0.581609331069182,0,0.902584741851356,0,-0.270606346408696,1
"138",2,63,-0.929937403995872,1.02077199847232,1.25369157350061,-0.902584741851356,-0.403639113330888,0.270606346408696,1
"139",2,64,-1.46763212468581,1.28291281180829,0,0,-0.807278226661776,0.811819039226089,1
"140",2,65,-0.912983768375931,-0.0899575395233032,-1.25369157350061,0,1.21091733999266,0.270606346408696,1
"141",2,66,-0.51378874820373,-1.6730249799133,0,0,-0.577923259881118,0.324218010329943,1
"142",2,67,-1.80549837614453,0.283503987974015,1.49219144060365,0,-0.577923259881118,0,1
"143",2,68,0.0735628875127043,0.316469869034151,0,1.70193011082294,-0.577923259881118,-0.324218010329943,1
"144",2,69,0.94062501891347,0.661627123621368,0,-0.850965055411471,0.577923259881118,0,1
"145",2,70,-0.204666809838168,-0.986758358305476,-1.49219144060365,0,0.577923259881118,-0.324218010329943,1
"146",2,71,-1.22145374953809,-0.566975727408759,0,0.682289932600035,-1.15584651976224,-0.52110754367433,1
"147",2,72,-1.35849981767667,0.365572093456705,0.913776907006873,0,0,0.52110754367433,1
"148",2,73,0,0.838066417364591,0.913776907006873,1.36457986520007,0,-0.52110754367433,1
"149",2,74,-0.696628449250185,-1.00611522856142,0.913776907006873,0,-1.15584651976224,-1.04221508734866,1
"150",2,75,1.07202979661029,1.43423284592612,-0.913776907006873,0.682289932600035,0,1.56332263102299,1
"151",3,1,0.623385714213411,-1.76651292055443,0,0.586485183033019,0,-1.39963831870977,1
"152",3,2,-0.283281942677849,0.409895796314804,-1.79501565447261,-1.17297036606604,1.85092508152494,-0.933092212473183,1
"153",3,3,-1.61635574893471,0.256609082593937,0.59833855149087,1.17297036606604,-0.740370032609976,0.933092212473183,1
"154",3,4,0.754518308578674,-0.724392298767513,-0.59833855149087,-0.586485183033019,1.11055504891496,0,1
"155",3,5,0.591793445065137,0.635306269342239,-1.19667710298174,0.586485183033019,0.370185016304988,0.933092212473183,1
"156",3,6,1.09533767501283,-0.246964791519677,0,0,0.914453636503414,0,1
"157",3,7,0.140024626430712,1.64025203169299,-0.59833855149087,-1.20305141178262,-0.457226818251707,0.410920286181825,1
"158",3,8,0.256070587965525,-0.104494831246604,-1.19667710298174,0,1.82890727300683,1.6436811447273,1
"159",3,9,-1.30533788745899,1.45499700753763,1.19667710298174,0,0.457226818251707,0.821840572363649,1
"160",3,10,1.17557599278591,-0.433618015263579,-1.19667710298174,0,2.28613409125854,-0.821840572363649,1
"161",3,11,1.09737829520299,0.144650508676398,-0.99378624247102,0.464734269853174,0.933184202986297,-0.838082361879342,1
"162",3,12,-0.858205653400089,-1.30193593785836,0.49689312123551,0.929468539706348,-0.622122801990865,-0.279360787293114,1
"163",3,13,-0.0743636590311997,0.437805614463128,-0.99378624247102,0,0,0.279360787293114,1
"164",3,14,-0.815627370740356,1.49772077385427,1.49067936370653,-0.464734269853174,-0.311061400995432,0.279360787293114,1
"165",3,15,1.20402375729669,0.166889876995689,-0.49689312123551,-1.8589370794127,1.24424560398173,1.67616472375868,1
"166",3,16,-0.710712761391056,-1.1562423235348,0,0,0,-0.856264138773766,1
"167",3,17,1.26155012343781,-1.4825630263712,0,0.879727774549529,0,-0.428132069386883,1
"168",3,18,-1.12074131242822,-1.38653754079377,-1.98757248494204,0,-0.381293029699653,-1.28439620816065,1
"169",3,19,-1.05287950697591,0.944791789510534,0,-1.75945554909906,0,0.428132069386883,1
"170",3,20,0.0906896318037335,-0.937624552038428,0.99378624247102,0.879727774549529,0,-0.856264138773766,1
"171",3,21,-0.668400348935052,-0.108796234566035,1.54490349687867,-0.49008403979616,0,0,1
"172",3,22,0.666471046037685,-0.193972087754372,1.54490349687867,0,-0.876857135991953,0,1
"173",3,23,-1.94976301536301,0.854994409385953,1.54490349687867,1.96033615918464,-0.876857135991953,-0.401306784923962,1
"174",3,24,0.19794868239462,0.922911968548352,0,-0.49008403979616,-0.438428567995977,0,1
"175",3,25,-0.222791506991192,-1.53901668693138,1.54490349687867,0,0,0,1
"176",3,26,0.0140626633499481,0.183662176304915,0,1.39827348335961,0,-0.77614646797303,1
"177",3,27,-0.203078750131797,0.162572271874021,0.457226818251707,0.699136741679804,0.308980699375734,-0.388073233986515,1
"178",3,28,-1.31052285638341,-2.25638231816983,0.457226818251707,0,-0.617961398751469,0.388073233986515,1
"179",3,29,0.330856397955016,-0.492168537662108,0.914453636503414,0.699136741679804,-0.308980699375734,-1.55229293594606,1
"180",3,30,-2.05039412623604,-0.352767538375375,-0.457226818251707,-1.39827348335961,0.308980699375734,1.16421970195954,1
"181",3,31,-0.771708335226505,-0.301003063678548,-0.471191149151678,-0.432420644566891,-0.345450923769785,0.365112255552373,1
"182",3,32,-1.06046518137003,0.502415911141011,-0.942382298303357,0.432420644566891,-0.690901847539569,0.365112255552373,1
"183",3,33,-0.606392023186681,-0.595369681697851,-0.942382298303357,-1.29726193370067,0.345450923769785,0,1
"184",3,34,-0.349641608602864,-0.711045829225971,0.471191149151678,1.29726193370067,0.690901847539569,-0.365112255552373,1
"185",3,35,1.46322715315944,1.69294393482424,0,-0.864841289133782,0,1.46044902220949,1
"186",3,36,-0.423937732843405,-0.352413535351615,-1.21976624918472,0.550307764319788,-1.73632163452741,-0.705351412712881,1
"187",3,37,-0.936569074232084,-1.84188907283418,0,-1.10061552863958,0,0,1
"188",3,38,-0.439555562655507,0.131914325755798,1.21976624918472,0.550307764319788,0,0,1
"189",3,39,1.55192938231416,0.805170855272717,-1.21976624918472,0.550307764319788,0,-0.705351412712881,1
"190",3,40,-0.729878440717785,0.20132240107654,0,-1.65092329295936,1.30224122589556,1.41070282542576,1
"191",3,41,0.807180706358176,1.48940511909335,0,0.699136741679804,0.567279351511985,1.10061552863958,1
"192",3,42,-0.488774241729768,1.1617227929111,0,0,-1.13455870302397,1.10061552863958,1
"193",3,43,0.701232659854212,-0.0911968141021249,-1.78390089958979,-1.39827348335961,0,1.10061552863958,1
"194",3,44,-1.44391933427696,-0.875337817500513,0,0.699136741679804,-1.13455870302397,-1.10061552863958,1
"195",3,45,0.74388008201913,-0.256165325943754,-1.78390089958979,-1.39827348335961,0.567279351511985,-0.550307764319788,1
"196",3,46,-1.81916504309575,0.208380911596206,0,0,-0.557953576220781,0,1
"197",3,47,-0.192661120531568,1.20089315429272,0,-0.769928906130772,-0.557953576220781,1.07744208010027,1
"198",3,48,-0.38279441333758,-0.656616087026466,1.89211263459709,0.384964453065386,0,0,1
"199",3,49,0.183352234355387,0.756954005472508,0,-0.769928906130772,-0.557953576220781,1.07744208010027,1
"200",3,50,0.903117989584987,-1.23506446921762,1.89211263459709,1.15489335919616,1.67386072866234,-1.07744208010027,1
"201",3,51,-1.45833744106064,-0.464925032725569,1.16783727209572,-0.831987136536059,-0.532514321622269,-1.39827348335961,1
"202",3,52,-0.781685060516269,-0.114113249595855,1.16783727209572,1.24798070480409,-2.13005728648908,1.39827348335961,1
"203",3,53,-1.75328871872938,-1.53936908587873,1.16783727209572,1.24798070480409,-0.532514321622269,-0.699136741679804,1
"204",3,54,0.501460830380794,1.20547910250765,1.16783727209572,0,0.532514321622269,-0.699136741679804,1
"205",3,55,0.236649308176515,0.213844476221214,-1.16783727209572,-0.415993568268029,0.532514321622269,-0.699136741679804,1
"206",3,56,-0.705321720372375,0.48247368811117,1.16783727209572,-0.933092212473183,-0.339150378180745,0,1
"207",3,57,-0.140104676867491,-0.827416490849844,-1.16783727209572,0,0.339150378180745,0,1
"208",3,58,-2.08315067640927,1.35854088430615,0,0,1.01745113454223,1.57370488446988,1
"209",3,59,0.122125451927464,1.60387146578891,1.16783727209572,0,0,0,1
"210",3,60,0.469659511603702,-0.0324284213177394,1.16783727209572,0.933092212473183,1.35660151272298,1.57370488446988,1
"211",3,61,-1.73576194084634,-0.912053897764762,0.532514321622269,1.18027866335241,0,0,1
"212",3,62,-1.8898156378712,1.80714029909937,0.532514321622269,1.18027866335241,-0.835795542976219,0.575917016832609,1
"213",3,63,0.335651126788745,1.09323878325705,0,-1.18027866335241,0,0.575917016832609,1
"214",3,64,-0.350172792071156,0.792816795523018,-0.532514321622269,1.18027866335241,0.835795542976219,1.15183403366522,1
"215",3,65,-0.124988742650578,0.570988487565508,-1.59754296486681,1.18027866335241,0.835795542976219,-1.15183403366522,1
"216",3,66,-1.97383786244403,-0.131822550013752,0,-1.86618442494637,0,0.918845693236227,1
"217",3,67,-0.508945644084855,0.0476743018025665,0,-1.86618442494637,0.258684313871225,0,1
"218",3,68,0.595668310200465,-0.180425874615844,0,-1.86618442494637,0,0.918845693236227,1
"219",3,69,-0.227911814431603,-0.922698867216135,-2.39335420596348,-1.86618442494637,0,1.83769138647245,1
"220",3,70,0.305291138078248,1.7794848278747,0,0,0.776052941613676,2.75653707970868,1
"221",3,71,-1.28744132344833,-1.49032352214339,1.09241173892172,-1.96033615918464,0,-0.761866601174641,1
"222",3,72,0.342400006255267,0.239988347135196,-1.09241173892172,0,0.478670841192696,0,1
"223",3,73,0.458961528313263,0.863697930567316,0,0.49008403979616,-0.478670841192696,0,1
"224",3,74,-0.809399911330246,-0.267786949107243,1.09241173892172,-0.98016807959232,-0.478670841192696,1.14279990176196,1
"225",3,75,1.16737539634628,0.960407509962179,-1.09241173892172,0.49008403979616,1.43601252357809,1.9046665029366,1
"226",4,1,1.36951332216194,0.114890764778189,0,0.437057963515567,0.537583432883316,0,1
"227",4,2,0.557371047374837,0.0424816328737931,-1.61275029864995,-0.874115927031134,0,0,1
"228",4,3,-0.459149528913592,0.0173750205627377,1.07516686576663,-1.3111738905467,0,0,1
"229",4,4,-0.785847554708072,2.25223146815352,0.537583432883316,0.874115927031134,0,1.96053267005647,1
"230",4,5,1.34394885283696,-0.0867100122189039,0.537583432883316,0,2.15033373153326,-0.784213068022589,1
"231",4,6,1.55836053575075,0.366441262429185,-1.15298801278626,-1.04139268988832,0.729213647055184,1.34202926246448,1
"232",4,7,-0.737213792963559,-1.31728957685419,-0.57649400639313,0.520696344944162,0.729213647055184,0,1
"233",4,8,-0.691552854453971,1.20203440775592,0.57649400639313,0,0.364606823527592,-0.671014631232241,1
"234",4,9,0.545352990182842,0.468387760670579,0,-1.04139268988832,0.364606823527592,0,1
"235",4,10,-0.507892196283145,-0.682980942892387,1.15298801278626,1.04139268988832,-0.729213647055184,1.00652194684836,1
"236",4,11,-0.815977384120368,-0.0260686084350588,0,0,0.693703121559293,-0.852844712255247,1
"237",4,12,1.00115015753382,-0.2055285591923,0,1.32633247379679,0,-0.568563141503498,1
"238",4,13,-0.260904795114592,-0.49169934667461,1.67293083987594,0.884221649197862,0,-0.568563141503498,1
"239",4,14,-0.911516976721121,-1.19686426244755,0.418232709968985,0,0,-0.284281570751749,1
"240",4,15,1.20086256968696,1.52139069423597,0,0.442110824598931,1.73425780389823,0.852844712255247,1
"241",4,16,-0.447777941593032,0.577592209623143,0.897599950584995,0.784213068022589,0,-1.37948843617339,1
"242",4,17,0.290894576348131,-0.703305133931799,-0.897599950584995,0,0.491078014063328,0,1
"243",4,18,-1.54015000410845,1.47960855764887,0,0,-0.245539007031664,0,1
"244",4,19,1.14888742573172,-0.997105395449205,-0.897599950584995,-0.784213068022589,0.736617021094992,0,1
"245",4,20,0.212940124369177,0.247758639697878,0,-0.784213068022589,-0.736617021094992,0.689744218086696,1
"246",4,21,-0.908134660185457,-0.403084256338919,0.402640879394543,0.520696344944162,0.95750442787445,-0.390916526611372,1
"247",4,22,0.0895283729481088,-1.60158852974137,0.402640879394543,-0.520696344944162,-0.95750442787445,-1.56366610644549,1
"248",4,23,-0.0314636230488521,-0.375067340201013,1.20792263818363,1.56208903483249,-0.478752213937225,-0.781833053222745,1
"249",4,24,0.961241659503292,0.739851639781284,-0.805281758789085,-0.520696344944162,0,0,1
"250",4,25,-1.64753927278239,0.843368348458283,0.805281758789085,-0.520696344944162,0.95750442787445,0.781833053222745,1
"251",4,26,-1.38227448509993,1.6530764559136,1.01123738277906,0,-0.628772654141326,0,1
"252",4,27,0.493434822149357,-0.0554345900673797,-1.01123738277906,-1.2965234431189,0.628772654141326,-0.724778638308988,1
"253",4,28,-0.740557923283124,-1.11177451361592,0.505618691389532,0.648261721559452,-0.628772654141326,-1.44955727661798,1
"254",4,29,0.714091660956444,0.0474497903890105,-1.01123738277906,0,0,0.724778638308988,1
"255",4,30,0.887491473140305,-0.215020357389403,0.505618691389532,-0.648261721559452,1.25754530828265,0.724778638308988,1
"256",4,31,-0.281102916831264,1.85083351944944,-0.625295543682865,1.31585499751272,1.36727558822847,1.46489693423974,1
"257",4,32,-0.424093743294197,-0.761115027912857,0,0.328963749378181,-0.45575852940949,-1.0986727006798,1
"258",4,33,-0.798801943868021,1.3883898491385,-0.625295543682865,0.657927498756362,0.45575852940949,0.732448467119868,1
"259",4,34,-2.28651814970162,0.585793551256872,1.87588663104859,-1.31585499751272,0.45575852940949,-0.366224233559934,1
"260",4,35,0.406475759325954,1.06433021261498,0.625295543682865,0.986891248134543,-1.36727558822847,0.732448467119868,1
"261",4,36,-1.77465707702201,-0.579386642094541,0,-0.443834460081556,0,0.523518568027018,1
"262",4,37,0.584497020303816,1.20760417414762,2.2042351684038,-0.443834460081556,-0.922390410229007,0,1
